time,value
1985-01-01,7.685586929321289
1985-01-02,3.086113214492798
1985-01-03,0.03856642544269562
1985-01-04,0.9756757020950317
1985-01-05,1.303610920906067
1985-01-06,0.12843754887580872
1985-01-07,1.3827368021011353
1985-01-08,0.7845151424407959
1985-01-09,0.3358880877494812
1985-01-10,1.1848829984664917
1985-01-11,3.748082160949707
1985-01-12,0.35232898592948914
1985-01-13,0.042667001485824585
1985-01-14,0.13107608258724213
1985-01-15,1.547938346862793
1985-01-16,0.18370100855827332
1985-01-17,5.272797107696533
1985-01-18,1.2292444705963135
1985-01-19,2.162998914718628
1985-01-20,0.341856449842453
1985-01-21,0.12164752930402756
1985-01-22,0.7708449959754944
1985-01-23,0.20105960965156555
1985-01-24,0.3055684566497803
1985-01-25,1.868240475654602
1985-01-26,2.1714680194854736
1985-01-27,0.058918844908475876
1985-01-28,0.20560431480407715
1985-01-29,0.10665439814329147
1985-01-30,0.15060889720916748
1985-01-31,3.4562935829162598
1985-02-01,2.0604567527770996
1985-02-02,1.8897411823272705
1985-02-03,1.6153186559677124
1985-02-04,0.07752906531095505
1985-02-05,0.4673401713371277
1985-02-06,1.377974033355713
1985-02-07,0.11757262051105499
1985-02-08,0.18542665243148804
1985-02-09,0.029714221134781837
1985-02-10,0.11523464322090149
1985-02-11,5.238657474517822
1985-02-12,9.786951065063477
1985-02-13,12.737302780151367
1985-02-14,2.7639787197113037
1985-02-15,1.0156488418579102
1985-02-16,0.01923254132270813
1985-02-17,0.13304300606250763
1985-02-18,0.006874852813780308
1985-02-19,0.15966635942459106
1985-02-20,0.011415286920964718
1985-02-21,0.1768549382686615
1985-02-22,3.1729185581207275
1985-02-23,6.892923831939697
1985-02-24,1.2830935716629028
1985-02-25,1.3311024904251099
1985-02-26,0.14001312851905823
1985-02-27,0.6044380068778992
1985-02-28,0.005586743820458651
1985-03-01,0.019644392654299736
1985-03-02,0.6731481552124023
1985-03-03,0.16808150708675385
1985-03-04,4.246835708618164
1985-03-05,8.029990196228027
1985-03-06,0.15103580057621002
1985-03-07,0.15408790111541748
1985-03-08,5.864161968231201
1985-03-09,0.4850115180015564
1985-03-10,0.0728009045124054
1985-03-11,3.203626871109009
1985-03-12,15.010346412658691
1985-03-13,0.25010591745376587
1985-03-14,1.127825140953064
1985-03-15,0.022673409432172775
1985-03-16,0.0
1985-03-17,0.041795745491981506
1985-03-18,0.2449241429567337
1985-03-19,0.05689974129199982
1985-03-20,1.2609269618988037
1985-03-21,0.21126243472099304
1985-03-22,0.4149494171142578
1985-03-23,4.138124942779541
1985-03-24,2.5962915420532227
1985-03-25,0.8648806214332581
1985-03-26,0.014856238849461079
1985-03-27,0.17840427160263062
1985-03-28,1.9062353372573853
1985-03-29,14.54981517791748
1985-03-30,18.845766067504883
1985-03-31,19.663780212402344
1985-04-01,5.735564231872559
1985-04-02,0.44579073786735535
1985-04-03,2.66670560836792
1985-04-04,0.9870388507843018
1985-04-05,1.1689969301223755
1985-04-06,11.391653060913086
1985-04-07,1.8426035642623901
1985-04-08,3.6402716636657715
1985-04-09,2.5133306980133057
1985-04-10,0.32170921564102173
1985-04-11,1.0885696411132812
1985-04-12,0.07243945449590683
1985-04-13,0.12591947615146637
1985-04-14,0.694770336151123
1985-04-15,0.2014092653989792
1985-04-16,2.1090941429138184
1985-04-17,0.41060447692871094
1985-04-18,0.07653015106916428
1985-04-19,0.05826742947101593
1985-04-20,0.014245539903640747
1985-04-21,0.0
1985-04-22,0.018287695944309235
1985-04-23,0.07009974122047424
1985-04-24,0.27386409044265747
1985-04-25,2.769388198852539
1985-04-26,0.020934971049427986
1985-04-27,0.48431700468063354
1985-04-28,1.3079758882522583
1985-04-29,0.0140320910140872
1985-04-30,0.0035669368226081133
1985-05-01,1.1216709613800049
1985-05-02,23.33222198486328
1985-05-03,13.062078475952148
1985-05-04,0.0
1985-05-05,0.024149775505065918
1985-05-06,0.3087020218372345
1985-05-07,1.2804362773895264
1985-05-08,0.010222923941910267
1985-05-09,5.828592838952318e-05
1985-05-10,0.0
1985-05-11,0.008455200120806694
1985-05-12,0.5092167258262634
1985-05-13,2.2614355087280273
1985-05-14,0.5490003228187561
1985-05-15,8.822856903076172
1985-05-16,10.768120765686035
1985-05-17,11.311324119567871
1985-05-18,3.600126266479492
1985-05-19,4.2681498527526855
1985-05-20,0.2306845784187317
1985-05-21,6.399933815002441
1985-05-22,0.7569553852081299
1985-05-23,2.1845102310180664
1985-05-24,0.2781708240509033
1985-05-25,0.043279245495796204
1985-05-26,0.05437789484858513
1985-05-27,2.2281737327575684
1985-05-28,20.03542137145996
1985-05-29,1.0724717378616333
1985-05-30,0.09790557622909546
1985-05-31,4.730117321014404
