time,value
2022-06-13,1.64570469849108
2022-06-14,0.00612231140035565
2022-06-15,0.000275843838728536
2022-06-16,2.27027007791976
2022-06-17,1.69387219938258
2022-06-18,0.000527625759386546
2022-06-19,5.92969297669263E-05
2022-06-20,0.154545388072623
2022-06-21,0.00925836440862999
2022-06-22,0.837937714158604
2022-06-23,0.117643469791904
2022-06-24,0.00794241309319221
2022-06-25,3.33784338815497
2022-06-26,2.34563751600514
2022-06-27,1.30631874231962
2022-06-28,3.79792583384302
2022-06-29,0.0313526737999935
